game_id,season,week,team,opp,player_id,player,position,routes,targets,target_share,air_yards,rush_att,snap_pct,receiving_yards,rushing_yards
2021_22_CIN_LA,2021,22,CIN,LA,00-0036900,J.Chase,WR,,8,0.24242425,,,,89.0,4.0
2021_04_CHI_DET,2021,4,CHI,DET,00-0036906,K.Herbert,RB,,0,,,,,0.0,7.0
2021_05_CHI_LV,2021,5,CHI,LV,00-0036906,K.Herbert,RB,,0,,,,,0.0,75.0
2021_06_CHI_GB,2021,6,CHI,GB,00-0036906,K.Herbert,RB,,3,0.12,,,,15.0,97.0
2021_07_CHI_TB,2021,7,CHI,TB,00-0036906,K.Herbert,RB,,5,0.16129032,,,,33.0,100.0
2021_08_CHI_SF,2021,8,CHI,SF,00-0036906,K.Herbert,RB,,2,0.074074075,,,,-4.0,72.0
2021_09_CHI_PIT,2021,9,CHI,PIT,00-0036906,K.Herbert,RB,,0,,,,,0.0,13.0
2021_11_CHI_BAL,2021,11,CHI,BAL,00-0036906,K.Herbert,RB,,0,,,,,0.0,0.0
2021_12_CHI_DET,2021,12,CHI,DET,00-0036906,K.Herbert,RB,,0,,,,,0.0,9.0
2021_13_CHI_ARI,2021,13,CHI,ARI,00-0036906,K.Herbert,RB,,1,0.025,,,,11.0,16.0
2021_14_CHI_GB,2021,14,CHI,GB,00-0036906,K.Herbert,RB,,0,,,,,0.0,3.0
2021_15_CHI_MIN,2021,15,CHI,MIN,00-0036906,K.Herbert,RB,,4,0.11111111,,,,34.0,0.0
2021_16_CHI_SEA,2021,16,CHI,SEA,00-0036906,K.Herbert,RB,,1,0.028571429,,,,7.0,21.0
2021_17_CHI_NYG,2021,17,CHI,NYG,00-0036906,K.Herbert,RB,,0,,,,,0.0,9.0
2021_18_CHI_MIN,2021,18,CHI,MIN,00-0036906,K.Herbert,RB,,0,,,,,0.0,11.0
2021_15_CHI_MIN,2021,15,CHI,MIN,00-0036907,D.Newsome,WR,,1,0.027777778,,,,0.0,0.0
2021_16_CHI_SEA,2021,16,CHI,SEA,00-0036907,D.Newsome,WR,,2,0.057142857,,,,10.0,0.0
2021_18_CHI_MIN,2021,18,CHI,MIN,00-0036907,D.Newsome,WR,,2,0.04347826,,,,13.0,0.0
2021_18_CAR_TB,2021,18,CAR,TB,00-0036910,C.Saunders,WR,,2,0.04761905,,,,11.0,0.0
2021_01_PHI_ATL,2021,1,PHI,ATL,00-0036912,D.Smith,WR,,8,0.25,,,,71.0,0.0
2021_02_PHI_SF,2021,2,PHI,SF,00-0036912,D.Smith,WR,,7,0.29166666,,,,16.0,0.0
2021_03_PHI_DAL,2021,3,PHI,DAL,00-0036912,D.Smith,WR,,6,0.15789473,,,,28.0,0.0
2021_04_PHI_KC,2021,4,PHI,KC,00-0036912,D.Smith,WR,,10,0.22727273,,,,122.0,0.0
2021_05_PHI_CAR,2021,5,PHI,CAR,00-0036912,D.Smith,WR,,9,0.2647059,,,,77.0,0.0
2021_06_PHI_TB,2021,6,PHI,TB,00-0036912,D.Smith,WR,,4,0.16666667,,,,31.0,0.0
2021_07_PHI_LV,2021,7,PHI,LV,00-0036912,D.Smith,WR,,9,0.29032257,,,,61.0,0.0
2021_08_PHI_DET,2021,8,PHI,DET,00-0036912,D.Smith,WR,,3,0.1875,,,,15.0,0.0
2021_09_PHI_LAC,2021,9,PHI,LAC,00-0036912,D.Smith,WR,,6,0.375,,,,116.0,0.0
2021_10_PHI_DEN,2021,10,PHI,DEN,00-0036912,D.Smith,WR,,6,0.27272728,,,,66.0,0.0
2021_11_PHI_NO,2021,11,PHI,NO,00-0036912,D.Smith,WR,,6,0.26086956,,,,61.0,0.0
2021_12_PHI_NYG,2021,12,PHI,NYG,00-0036912,D.Smith,WR,,4,0.13793103,,,,22.0,0.0
2021_13_PHI_NYJ,2021,13,PHI,NYJ,00-0036912,D.Smith,WR,,4,0.18181819,,,,15.0,0.0
2021_15_PHI_WAS,2021,15,PHI,WAS,00-0036912,D.Smith,WR,,5,0.1923077,,,,40.0,0.0
2021_16_PHI_NYG,2021,16,PHI,NYG,00-0036912,D.Smith,WR,,7,0.25,,,,80.0,0.0
2021_17_PHI_WAS,2021,17,PHI,WAS,00-0036912,D.Smith,WR,,6,0.24,,,,54.0,0.0
2021_18_PHI_DAL,2021,18,PHI,DAL,00-0036912,D.Smith,WR,,4,0.11764706,,,,41.0,0.0
2021_19_PHI_TB,2021,19,PHI,TB,00-0036912,D.Smith,WR,,11,0.25581396,,,,60.0,0.0
2021_01_NYG_DEN,2021,1,NYG,DEN,00-0036913,K.Toney,WR,,2,0.055555556,,,,-2.0,0.0
2021_03_NYG_ATL,2021,3,NYG,ATL,00-0036913,K.Toney,WR,,3,0.08571429,,,,16.0,0.0
2021_04_NYG_NO,2021,4,NYG,NO,00-0036913,K.Toney,WR,,9,0.25,,,,78.0,1.0
2021_05_NYG_DAL,2021,5,NYG,DAL,00-0036913,K.Toney,WR,,13,0.35135135,,,,189.0,7.0
2021_06_NYG_LA,2021,6,NYG,LA,00-0036913,K.Toney,WR,,3,0.0625,,,,36.0,0.0
2021_08_NYG_KC,2021,8,NYG,KC,00-0036913,K.Toney,WR,,5,0.15151516,,,,26.0,0.0
2021_09_NYG_LV,2021,9,NYG,LV,00-0036913,K.Toney,WR,,1,0.055555556,,,,9.0,-2.0
2021_11_NYG_TB,2021,11,NYG,TB,00-0036913,K.Toney,WR,,12,0.3243243,,,,40.0,0.0
2021_16_NYG_PHI,2021,16,NYG,PHI,00-0036913,K.Toney,WR,,9,0.2195122,,,,28.0,0.0
2021_01_PHI_ATL,2021,1,PHI,ATL,00-0036919,K.Gainwell,RB,,3,0.09375,,,,6.0,37.0
2021_02_PHI_SF,2021,2,PHI,SF,00-0036919,K.Gainwell,RB,,3,0.125,,,,18.0,14.0
2021_03_PHI_DAL,2021,3,PHI,DAL,00-0036919,K.Gainwell,RB,,4,0.10526316,,,,32.0,2.0
2021_04_PHI_KC,2021,4,PHI,KC,00-0036919,K.Gainwell,RB,,8,0.18181819,,,,58.0,31.0
2021_05_PHI_CAR,2021,5,PHI,CAR,00-0036919,K.Gainwell,RB,,3,0.0882353,,,,8.0,16.0
2021_06_PHI_TB,2021,6,PHI,TB,00-0036919,K.Gainwell,RB,,2,0.083333336,,,,1.0,0.0
2021_07_PHI_LV,2021,7,PHI,LV,00-0036919,K.Gainwell,RB,,8,0.2580645,,,,41.0,20.0
2021_08_PHI_DET,2021,8,PHI,DET,00-0036919,K.Gainwell,RB,,0,,,,,0.0,27.0
2021_09_PHI_LAC,2021,9,PHI,LAC,00-0036919,K.Gainwell,RB,,0,,,,,0.0,3.0
2021_10_PHI_DEN,2021,10,PHI,DEN,00-0036919,K.Gainwell,RB,,1,0.045454547,,,,9.0,5.0
2021_12_PHI_NYG,2021,12,PHI,NYG,00-0036919,K.Gainwell,RB,,4,0.13793103,,,,32.0,0.0
2021_13_PHI_NYJ,2021,13,PHI,NYJ,00-0036919,K.Gainwell,RB,,5,0.22727273,,,,33.0,54.0
2021_15_PHI_WAS,2021,15,PHI,WAS,00-0036919,K.Gainwell,RB,,1,0.03846154,,,,0.0,0.0
2021_16_PHI_NYG,2021,16,PHI,NYG,00-0036919,K.Gainwell,RB,,1,0.035714287,,,,6.0,0.0
2021_17_PHI_WAS,2021,17,PHI,WAS,00-0036919,K.Gainwell,RB,,0,,,,,0.0,4.0
2021_18_PHI_DAL,2021,18,PHI,DAL,00-0036919,K.Gainwell,RB,,7,0.20588236,,,,9.0,78.0
2021_19_PHI_TB,2021,19,PHI,TB,00-0036919,K.Gainwell,RB,,5,0.11627907,,,,49.0,6.0
2021_01_NYJ_CAR,2021,1,NYJ,CAR,00-0036924,M.Carter,RB,,2,0.055555556,,,,14.0,6.0
2021_02_NYJ_NE,2021,2,NYJ,NE,00-0036924,M.Carter,RB,,3,0.09090909,,,,29.0,59.0
2021_03_NYJ_DEN,2021,3,NYJ,DEN,00-0036924,M.Carter,RB,,3,0.09090909,,,,5.0,24.0
2021_04_NYJ_TEN,2021,4,NYJ,TEN,00-0036924,M.Carter,RB,,3,0.0882353,,,,-4.0,38.0
2021_05_NYJ_ATL,2021,5,NYJ,ATL,00-0036924,M.Carter,RB,,3,0.09677419,,,,20.0,38.0
2021_07_NYJ_NE,2021,7,NYJ,NE,00-0036924,M.Carter,RB,,9,0.2195122,,,,67.0,37.0
2021_08_NYJ_CIN,2021,8,NYJ,CIN,00-0036924,M.Carter,RB,,14,0.2857143,,,,95.0,77.0
2021_09_NYJ_IND,2021,9,NYJ,IND,00-0036924,M.Carter,RB,,2,0.03846154,,,,37.0,49.0
2021_10_NYJ_BUF,2021,10,NYJ,BUF,00-0036924,M.Carter,RB,,6,0.13043478,,,,43.0,39.0
2021_11_NYJ_MIA,2021,11,NYJ,MIA,00-0036924,M.Carter,RB,,1,0.028571429,,,,2.0,63.0
2021_15_NYJ_MIA,2021,15,NYJ,MIA,00-0036924,M.Carter,RB,,2,0.09090909,,,,2.0,18.0
2021_16_NYJ_JAX,2021,16,NYJ,JAX,00-0036924,M.Carter,RB,,3,0.14285715,,,,6.0,118.0
2021_17_NYJ_TB,2021,17,NYJ,TB,00-0036924,M.Carter,RB,,1,0.033333335,,,,9.0,54.0
2021_18_NYJ_BUF,2021,18,NYJ,BUF,00-0036924,M.Carter,RB,,3,0.15789473,,,,0.0,19.0
2021_16_NO_MIA,2021,16,NO,MIA,00-0036929,I.Book,QB,,0,,,,,0.0,6.0
2021_01_ARI_TEN,2021,1,ARI,TEN,00-0036936,R.Moore,WR,,5,0.15625,,,,68.0,0.0
2021_02_ARI_MIN,2021,2,ARI,MIN,00-0036936,R.Moore,WR,,8,0.23529412,,,,114.0,0.0
2021_03_ARI_JAX,2021,3,ARI,JAX,00-0036936,R.Moore,WR,,2,0.05882353,,,,1.0,3.0
2021_04_ARI_LA,2021,4,ARI,LA,00-0036936,R.Moore,WR,,3,0.10344828,,,,28.0,9.0
2021_05_ARI_SF,2021,5,ARI,SF,00-0036936,R.Moore,WR,,6,0.21428572,,,,59.0,38.0
2021_06_ARI_CLE,2021,6,ARI,CLE,00-0036936,R.Moore,WR,,4,0.14285715,,,,16.0,10.0
2021_07_ARI_HOU,2021,7,ARI,HOU,00-0036936,R.Moore,WR,,3,0.10714286,,,,17.0,0.0
2021_08_ARI_GB,2021,8,ARI,GB,00-0036936,R.Moore,WR,,4,0.12903225,,,,24.0,1.0
2021_09_ARI_SF,2021,9,ARI,SF,00-0036936,R.Moore,WR,,5,0.1923077,,,,25.0,0.0
2021_10_ARI_CAR,2021,10,ARI,CAR,00-0036936,R.Moore,WR,,4,0.13793103,,,,10.0,1.0
2021_11_ARI_SEA,2021,11,ARI,SEA,00-0036936,R.Moore,WR,,11,0.25,,,,51.0,0.0
2021_13_ARI_CHI,2021,13,ARI,CHI,00-0036936,R.Moore,WR,,2,0.13333334,,,,8.0,2.0
2021_14_ARI_LA,2021,14,ARI,LA,00-0036936,R.Moore,WR,,4,0.08163265,,,,5.0,11.0
2021_15_ARI_DET,2021,15,ARI,DET,00-0036936,R.Moore,WR,,3,0.0625,,,,9.0,1.0
2021_19_ARI_LA,2021,19,ARI,LA,00-0036936,R.Moore,WR,,6,0.1764706,,,,32.0,0.0
2021_01_CHI_LA,2021,1,CHI,LA,00-0036945,J.Fields,QB,,0,,,,,0.0,3.0
2021_02_CHI_CIN,2021,2,CHI,CIN,00-0036945,J.Fields,QB,,0,,,,,0.0,31.0
2021_03_CHI_CLE,2021,3,CHI,CLE,00-0036945,J.Fields,QB,,0,,,,,0.0,12.0
2021_04_CHI_DET,2021,4,CHI,DET,00-0036945,J.Fields,QB,,0,,,,,0.0,9.0
2021_05_CHI_LV,2021,5,CHI,LV,00-0036945,J.Fields,QB,,0,,,,,0.0,4.0
2021_06_CHI_GB,2021,6,CHI,GB,00-0036945,J.Fields,QB,,0,,,,,0.0,43.0
2021_07_CHI_TB,2021,7,CHI,TB,00-0036945,J.Fields,QB,,0,,,,,0.0,38.0
2021_08_CHI_SF,2021,8,CHI,SF,00-0036945,J.Fields,QB,,0,,,,,0.0,103.0
2021_09_CHI_PIT,2021,9,CHI,PIT,00-0036945,J.Fields,QB,,0,,,,,0.0,45.0
2021_11_CHI_BAL,2021,11,CHI,BAL,00-0036945,J.Fields,QB,,0,,,,,0.0,23.0
2021_14_CHI_GB,2021,14,CHI,GB,00-0036945,J.Fields,QB,,0,,,,,0.0,74.0
2021_15_CHI_MIN,2021,15,CHI,MIN,00-0036945,J.Fields,QB,,0,,,,,0.0,35.0
2021_17_MIN_GB,2021,17,MIN,GB,00-0036946,K.Mond,QB,,0,,,,,0.0,0.0
2021_10_ATL_DAL,2021,10,ATL,DAL,00-0036951,F.Darby,WR,,3,0.11111111,,,,14.0,0.0
2021_17_ATL_BUF,2021,17,ATL,BUF,00-0036951,F.Darby,WR,,1,0.05,,,,0.0,0.0
2021_01_CAR_NYJ,2021,1,CAR,NYJ,00-0036955,T.Marshall,WR,,6,0.18181819,,,,26.0,0.0
2021_02_CAR_NO,2021,2,CAR,NO,00-0036955,T.Marshall,WR,,3,0.083333336,,,,17.0,0.0
2021_03_CAR_HOU,2021,3,CAR,HOU,00-0036955,T.Marshall,WR,,5,0.15151516,,,,48.0,0.0
2021_04_CAR_DAL,2021,4,CAR,DAL,00-0036955,T.Marshall,WR,,3,0.07692308,,,,2.0,0.0
2021_05_CAR_PHI,2021,5,CAR,PHI,00-0036955,T.Marshall,WR,,3,0.0882353,,,,14.0,0.0
2021_06_CAR_MIN,2021,6,CAR,MIN,00-0036955,T.Marshall,WR,,2,0.051282052,,,,9.0,0.0
2021_09_CAR_NE,2021,9,CAR,NE,00-0036955,T.Marshall,WR,,1,0.03448276,,,,0.0,0.0
2021_10_CAR_ARI,2021,10,CAR,ARI,00-0036955,T.Marshall,WR,,2,0.0625,,,,0.0,0.0
2021_11_CAR_WAS,2021,11,CAR,WAS,00-0036955,T.Marshall,WR,,1,0.037037037,,,,0.0,0.0
2021_15_CAR_BUF,2021,15,CAR,BUF,00-0036955,T.Marshall,WR,,1,0.027777778,,,,0.0,0.0
2021_16_CAR_TB,2021,16,CAR,TB,00-0036955,T.Marshall,WR,,1,0.023255814,,,,6.0,0.0
2021_17_CAR_NO,2021,17,CAR,NO,00-0036955,T.Marshall,WR,,2,0.083333336,,,,16.0,0.0
2021_01_DET_SF,2021,1,DET,SF,00-0036963,A.St. Brown,WR,,4,0.071428575,,,,23.0,0.0
2021_02_DET_GB,2021,2,DET,GB,00-0036963,A.St. Brown,WR,,5,0.14285715,,,,18.0,0.0
2021_03_DET_BAL,2021,3,DET,BAL,00-0036963,A.St. Brown,WR,,1,0.035714287,,,,2.0,0.0
2021_04_DET_CHI,2021,4,DET,CHI,00-0036963,A.St. Brown,WR,,8,0.21621622,,,,70.0,0.0
2021_05_DET_MIN,2021,5,DET,MIN,00-0036963,A.St. Brown,WR,,8,0.2580645,,,,65.0,0.0
2021_06_DET_CIN,2021,6,DET,CIN,00-0036963,A.St. Brown,WR,,7,0.17948718,,,,26.0,0.0
2021_08_DET_PHI,2021,8,DET,PHI,00-0036963,A.St. Brown,WR,,5,0.15625,,,,46.0,0.0
2021_10_DET_PIT,2021,10,DET,PIT,00-0036963,A.St. Brown,WR,,6,0.25,,,,61.0,0.0
2021_11_DET_CLE,2021,11,DET,CLE,00-0036963,A.St. Brown,WR,,4,0.17391305,,,,18.0,0.0
2021_12_DET_CHI,2021,12,DET,CHI,00-0036963,A.St. Brown,WR,,4,0.16,,,,23.0,0.0
2021_13_DET_MIN,2021,13,DET,MIN,00-0036963,A.St. Brown,WR,,12,0.31578946,,,,86.0,2.0
2021_14_DET_DEN,2021,14,DET,DEN,00-0036963,A.St. Brown,WR,,12,0.31578946,,,,73.0,0.0
2021_15_DET_ARI,2021,15,DET,ARI,00-0036963,A.St. Brown,WR,,11,0.42307693,,,,90.0,5.0
2021_16_DET_ATL,2021,16,DET,ATL,00-0036963,A.St. Brown,WR,,11,0.31428573,,,,91.0,19.0
2021_17_DET_SEA,2021,17,DET,SEA,00-0036963,A.St. Brown,WR,,11,0.2972973,,,,111.0,23.0
2021_18_DET_GB,2021,18,DET,GB,00-0036963,A.St. Brown,WR,,10,0.3448276,,,,109.0,12.0
2021_01_ATL_PHI,2021,1,ATL,PHI,00-0036970,K.Pitts,TE,,8,0.24242425,,,,31.0,0.0
2021_02_ATL_TB,2021,2,ATL,TB,00-0036970,K.Pitts,TE,,6,0.125,,,,73.0,0.0
2021_03_ATL_NYG,2021,3,ATL,NYG,00-0036970,K.Pitts,TE,,3,0.083333336,,,,35.0,0.0
2021_04_ATL_WAS,2021,4,ATL,WAS,00-0036970,K.Pitts,TE,,9,0.225,,,,50.0,0.0
2021_05_ATL_NYJ,2021,5,ATL,NYJ,00-0036970,K.Pitts,TE,,10,0.22222222,,,,119.0,0.0
2021_07_ATL_MIA,2021,7,ATL,MIA,00-0036970,K.Pitts,TE,,8,0.20512821,,,,163.0,0.0
2021_08_ATL_CAR,2021,8,ATL,CAR,00-0036970,K.Pitts,TE,,6,0.22222222,,,,13.0,0.0
2021_09_ATL_NO,2021,9,ATL,NO,00-0036970,K.Pitts,TE,,7,0.23333333,,,,62.0,0.0
2021_10_ATL_DAL,2021,10,ATL,DAL,00-0036970,K.Pitts,TE,,7,0.25925925,,,,60.0,0.0
2021_11_ATL_NE,2021,11,ATL,NE,00-0036970,K.Pitts,TE,,5,0.16129032,,,,29.0,0.0
2021_12_ATL_JAX,2021,12,ATL,JAX,00-0036970,K.Pitts,TE,,6,0.21428572,,,,26.0,0.0
2021_13_ATL_TB,2021,13,ATL,TB,00-0036970,K.Pitts,TE,,7,0.175,,,,48.0,0.0
2021_14_ATL_CAR,2021,14,ATL,CAR,00-0036970,K.Pitts,TE,,6,0.22222222,,,,61.0,0.0
2021_15_ATL_SF,2021,15,ATL,SF,00-0036970,K.Pitts,TE,,7,0.23333333,,,,77.0,0.0
2021_16_ATL_DET,2021,16,ATL,DET,00-0036970,K.Pitts,TE,,6,0.27272728,,,,102.0,0.0
2021_17_ATL_BUF,2021,17,ATL,BUF,00-0036970,K.Pitts,TE,,4,0.2,,,,69.0,0.0
2021_18_ATL_NO,2021,18,ATL,NO,00-0036970,K.Pitts,TE,,5,0.16129032,,,,8.0,0.0
2021_01_JAX_HOU,2021,1,JAX,HOU,00-0036971,T.Lawrence,QB,,0,,,,,0.0,-2.0
2021_02_JAX_DEN,2021,2,JAX,DEN,00-0036971,T.Lawrence,QB,,0,,,,,0.0,21.0
2021_03_JAX_ARI,2021,3,JAX,ARI,00-0036971,T.Lawrence,QB,,0,,,,,0.0,27.0
2021_04_JAX_CIN,2021,4,JAX,CIN,00-0036971,T.Lawrence,QB,,0,,,,,0.0,36.0
2021_05_JAX_TEN,2021,5,JAX,TEN,00-0036971,T.Lawrence,QB,,0,,,,,0.0,28.0
2021_06_JAX_MIA,2021,6,JAX,MIA,00-0036971,T.Lawrence,QB,,0,,,,,0.0,11.0
2021_08_JAX_SEA,2021,8,JAX,SEA,00-0036971,T.Lawrence,QB,,0,,,,,0.0,11.0
2021_09_JAX_BUF,2021,9,JAX,BUF,00-0036971,T.Lawrence,QB,,0,,,,,0.0,4.0
2021_10_JAX_IND,2021,10,JAX,IND,00-0036971,T.Lawrence,QB,,0,,,,,0.0,33.0
2021_11_JAX_SF,2021,11,JAX,SF,00-0036971,T.Lawrence,QB,,0,,,,,0.0,23.0
2021_12_JAX_ATL,2021,12,JAX,ATL,00-0036971,T.Lawrence,QB,,0,,,,,0.0,39.0
2021_13_JAX_LA,2021,13,JAX,LA,00-0036971,T.Lawrence,QB,,0,,,,,0.0,10.0
2021_14_JAX_TEN,2021,14,JAX,TEN,00-0036971,T.Lawrence,QB,,0,,,,,0.0,2.0
2021_15_JAX_HOU,2021,15,JAX,HOU,00-0036971,T.Lawrence,QB,,0,,,,,0.0,21.0
2021_16_JAX_NYJ,2021,16,JAX,NYJ,00-0036971,T.Lawrence,QB,,0,,,,,0.0,37.0
2021_17_JAX_NE,2021,17,JAX,NE,00-0036971,T.Lawrence,QB,,0,,,,,0.0,16.0
2021_18_JAX_IND,2021,18,JAX,IND,00-0036971,T.Lawrence,QB,,0,,,,,0.0,17.0
2021_01_NE_MIA,2021,1,NE,MIA,00-0036972,M.Jones,QB,,0,,,,,0.0,0.0
2021_02_NE_NYJ,2021,2,NE,NYJ,00-0036972,M.Jones,QB,,0,,,,,0.0,0.0
2021_03_NE_NO,2021,3,NE,NO,00-0036972,M.Jones,QB,,0,,,,,0.0,28.0
2021_04_NE_TB,2021,4,NE,TB,00-0036972,M.Jones,QB,,0,,,,,0.0,-1.0
2021_05_NE_HOU,2021,5,NE,HOU,00-0036972,M.Jones,QB,,0,,,,,0.0,3.0
2021_06_NE_DAL,2021,6,NE,DAL,00-0036972,M.Jones,QB,,0,,,,,0.0,-4.0
2021_07_NE_NYJ,2021,7,NE,NYJ,00-0036972,M.Jones,QB,,0,,,,,0.0,19.0
2021_08_NE_LAC,2021,8,NE,LAC,00-0036972,M.Jones,QB,,0,,,,,0.0,10.0
2021_09_NE_CAR,2021,9,NE,CAR,00-0036972,M.Jones,QB,,0,,,,,0.0,4.0
2021_10_NE_CLE,2021,10,NE,CLE,00-0036972,M.Jones,QB,,0,,,,,0.0,0.0
2021_11_NE_ATL,2021,11,NE,ATL,00-0036972,M.Jones,QB,,0,,,,,0.0,1.0
2021_12_NE_TEN,2021,12,NE,TEN,00-0036972,M.Jones,QB,,0,,,,,0.0,11.0
2021_13_NE_BUF,2021,13,NE,BUF,00-0036972,M.Jones,QB,,0,,,,,0.0,-3.0
2021_15_NE_IND,2021,15,NE,IND,00-0036972,M.Jones,QB,,0,,,,,0.0,12.0
2021_16_NE_BUF,2021,16,NE,BUF,00-0036972,M.Jones,QB,,0,,,,,0.0,33.0
2021_17_NE_JAX,2021,17,NE,JAX,00-0036972,M.Jones,QB,,0,,,,,0.0,12.0
2021_18_NE_MIA,2021,18,NE,MIA,00-0036972,M.Jones,QB,,0,,,,,0.0,4.0
2021_19_NE_BUF,2021,19,NE,BUF,00-0036972,M.Jones,QB,,0,,,,,0.0,18.0
2021_01_NYJ_CAR,2021,1,NYJ,CAR,00-0036980,E.Moore,WR,,4,0.11111111,,,,-3.0,0.0
2021_02_NYJ_NE,2021,2,NYJ,NE,00-0036980,E.Moore,WR,,8,0.24242425,,,,47.0,0.0
2021_03_NYJ_DEN,2021,3,NYJ,DEN,00-0036980,E.Moore,WR,,6,0.18181819,,,,22.0,0.0
2021_05_NYJ_ATL,2021,5,NYJ,ATL,00-0036980,E.Moore,WR,,2,0.06451613,,,,0.0,0.0
2021_07_NYJ_NE,2021,7,NYJ,NE,00-0036980,E.Moore,WR,,6,0.14634146,,,,13.0,19.0
2021_08_NYJ_CIN,2021,8,NYJ,CIN,00-0036980,E.Moore,WR,,6,0.12244898,,,,67.0,4.0
2021_09_NYJ_IND,2021,9,NYJ,IND,00-0036980,E.Moore,WR,,8,0.15384616,,,,84.0,0.0
2021_10_NYJ_BUF,2021,10,NYJ,BUF,00-0036980,E.Moore,WR,,6,0.13043478,,,,44.0,0.0
2021_11_NYJ_MIA,2021,11,NYJ,MIA,00-0036980,E.Moore,WR,,11,0.31428573,,,,141.0,15.0
2021_12_NYJ_HOU,2021,12,NYJ,HOU,00-0036980,E.Moore,WR,,8,0.3478261,,,,46.0,7.0
2021_13_NYJ_PHI,2021,13,NYJ,PHI,00-0036980,E.Moore,WR,,12,0.33333334,,,,77.0,9.0
2021_16_DAL_DAL,2021,16,DAL,DAL,00-0036982,C.Golston,DT,,0,,,,,0.0,0.0
2021_02_SF_PHI,2021,2,SF,PHI,00-0036984,T.Sermon,RB,,0,,,,,0.0,8.0
2021_03_SF_GB,2021,3,SF,GB,00-0036984,T.Sermon,RB,,3,0.078947365,,,,3.0,31.0
2021_04_SF_SEA,2021,4,SF,SEA,00-0036984,T.Sermon,RB,,0,,,,,0.0,89.0
2021_05_SF_ARI,2021,5,SF,ARI,00-0036984,T.Sermon,RB,,0,,,,,0.0,7.0
2021_11_SF_JAX,2021,11,SF,JAX,00-0036984,T.Sermon,RB,,1,0.05,,,,23.0,32.0
2021_10_DAL_DAL,2021,10,DAL,DAL,00-0036986,N.Wright,CB,,0,,,,,0.0,0.0
2021_01_LAC_WAS,2021,1,LAC,WAS,00-0036988,J.Palmer,WR,,1,0.02173913,,,,17.0,0.0
2021_02_LAC_DAL,2021,2,LAC,DAL,00-0036988,J.Palmer,WR,,2,0.05,,,,21.0,0.0
2021_05_LAC_CLE,2021,5,LAC,CLE,00-0036988,J.Palmer,WR,,3,0.071428575,,,,12.0,0.0
2021_06_LAC_BAL,2021,6,LAC,BAL,00-0036988,J.Palmer,WR,,4,0.102564104,,,,8.0,0.0
2021_08_LAC_NE,2021,8,LAC,NE,00-0036988,J.Palmer,WR,,1,0.029411765,,,,24.0,0.0
2021_09_LAC_PHI,2021,9,LAC,PHI,00-0036988,J.Palmer,WR,,2,0.054054055,,,,22.0,0.0
2021_10_LAC_MIN,2021,10,LAC,MIN,00-0036988,J.Palmer,WR,,4,0.121212125,,,,22.0,0.0
2021_11_LAC_PIT,2021,11,LAC,PIT,00-0036988,J.Palmer,WR,,1,0.024390243,,,,17.0,6.0
2021_12_LAC_DEN,2021,12,LAC,DEN,00-0036988,J.Palmer,WR,,2,0.045454547,,,,25.0,0.0
2021_13_LAC_CIN,2021,13,LAC,CIN,00-0036988,J.Palmer,WR,,1,0.028571429,,,,0.0,0.0
2021_14_LAC_NYG,2021,14,LAC,NYG,00-0036988,J.Palmer,WR,,7,0.23333333,,,,66.0,0.0
2021_15_LAC_KC,2021,15,LAC,KC,00-0036988,J.Palmer,WR,,1,0.027027028,,,,15.0,0.0
2021_16_LAC_HOU,2021,16,LAC,HOU,00-0036988,J.Palmer,WR,,6,0.1764706,,,,43.0,0.0
2021_17_LAC_DEN,2021,17,LAC,DEN,00-0036988,J.Palmer,WR,,5,0.16666667,,,,16.0,0.0
2021_18_LAC_LV,2021,18,LAC,LV,00-0036988,J.Palmer,WR,,9,0.140625,,,,45.0,0.0
2021_01_GB_NO,2021,1,GB,NO,00-0036991,A.Rodgers,WR,,1,0.030303031,,,,19.0,0.0
2021_06_GB_CHI,2021,6,GB,CHI,00-0036991,A.Rodgers,WR,,1,0.04761905,,,,14.0,0.0
2021_08_GB_ARI,2021,8,GB,ARI,00-0036991,A.Rodgers,WR,,3,0.08571429,,,,7.0,11.0
2021_18_GB_DET,2021,18,GB,DET,00-0036991,A.Rodgers,WR,,3,0.08571429,,,,5.0,0.0
2021_01_DEN_NYG,2021,1,DEN,NYG,00-0036997,J.Williams,RB,,1,0.028571429,,,,-4.0,45.0
2021_02_DEN_JAX,2021,2,DEN,JAX,00-0036997,J.Williams,RB,,1,0.029411765,,,,10.0,64.0
2021_03_DEN_NYJ,2021,3,DEN,NYJ,00-0036997,J.Williams,RB,,4,0.16666667,,,,33.0,29.0
2021_04_DEN_BAL,2021,4,DEN,BAL,00-0036997,J.Williams,RB,,3,0.08108108,,,,11.0,48.0
2021_05_DEN_PIT,2021,5,DEN,PIT,00-0036997,J.Williams,RB,,3,0.08571429,,,,25.0,61.0
2021_06_DEN_LV,2021,6,DEN,LV,00-0036997,J.Williams,RB,,3,0.0625,,,,15.0,53.0
2021_07_DEN_CLE,2021,7,DEN,CLE,00-0036997,J.Williams,RB,,7,0.21875,,,,32.0,20.0
2021_08_DEN_WAS,2021,8,DEN,WAS,00-0036997,J.Williams,RB,,4,0.16,,,,13.0,35.0
2021_09_DEN_DAL,2021,9,DEN,DAL,00-0036997,J.Williams,RB,,0,,,,,0.0,111.0
